,Date,Team Name,Opponent,Result,G,Goals,Assists,Points,Shots,SOG,Man-Up G,GB,TO,CT,FO Won,FOs Taken,Pen,Goals Allowed,Saves,W,L,Clear Pct,Opp_Goals,Opp_Assists,Opp_Points,Opp_Shots,Opp_SOG,Opp_Man-Up G,Opp_GB,Opp_TO,Opp_CT,Opp_FO Won,Opp_FOs Taken,Opp_Pen,Opp_Saves,Opp_Clear Pct,Year,Home,Away,Location,OT,Distance Traveled
834,03162019,sacred heart,robert morris,18-16,1,18,11,29,66,33,0,39,12,7,17,38,3,16,16,1,0,1.0,16,11,27,44,32,2,32,12,3,21,38,1,15,0.938,2019,1.0,0.0,Sacred Heart,0.0,0.0
835,03232019,sacred heart,hobart,9-10,1,9,5,14,54,29,1,33,16,12,9,22,5,10,17,0,1,0.76,10,5,15,56,27,3,31,23,5,13,22,3,20,0.741,2019,1.0,0.0,Sacred Heart,0.0,0.0
836,03302019,sacred heart, mount st marys,10-14,1,10,1,11,44,27,0,33,20,9,15,27,1,14,11,0,1,0.727,14,6,20,43,25,0,31,17,8,12,27,1,17,0.769,2019,0.0,1.0,Mount St Marys,0.0,
837,04062019,sacred heart, bryant,11-8,1,11,7,18,41,24,2,25,14,5,11,23,1,8,11,1,0,0.815,8,6,14,34,19,1,27,14,7,12,23,3,13,0.889,2019,0.0,1.0,Bryant,0.0,100.7897972086047
838,04132019,sacred heart,saint josephs,19-4,1,19,12,31,63,36,0,40,11,14,9,27,4,4,14,1,0,0.933,4,0,4,26,18,0,32,24,4,18,27,2,17,0.765,2019,1.0,0.0,Sacred Heart,0.0,0.0
839,04162019,sacred heart,binghamton,17-9,1,17,7,24,54,38,1,46,16,16,15,28,7,9,8,1,0,0.958,9,6,15,23,17,2,27,28,8,13,28,3,21,0.800,2019,1.0,0.0,Sacred Heart,0.0,0.0
840,04272019,sacred heart, wagner,17-5,1,17,9,26,59,40,0,46,15,22,14,25,3,5,10,1,0,0.885,5,3,8,24,15,1,26,28,13,11,25,6,23,0.552,2019,0.0,1.0,Wagner,0.0,576.1776746302562
841,05022019,sacred heart, hobart,13-14,1,13,4,17,47,22,1,25,16,8,9,31,6,14,16,0,1,0.762,14,9,23,46,30,2,44,15,6,22,31,6,9,0.947,2019,0.0,1.0,Hobart,0.0,582.1095418168222
842,02092019,saint josephs,st bonaventure,15-7,1,15,9,24,52,28,1,37,18,8,21,25,4,7,10,1,0,0.895,7,5,12,25,17,1,24,23,8,4,25,6,13,0.679,2019,1.0,0.0,Saint Josephs,0.0,0.0
843,02162019,saint josephs, fairfield,21-10,1,21,13,34,35,28,3,42,17,7,23,34,5,10,13,1,0,0.722,10,8,18,47,23,1,30,13,3,11,34,5,7,0.778,2019,0.0,1.0,Fairfield,0.0,725.7275500595031
844,02232019,saint josephs,providence,5-14,1,5,4,9,53,32,1,31,11,12,13,22,4,14,11,0,1,0.875,14,11,25,39,25,2,19,15,6,9,22,8,27,0.944,2019,1.0,0.0,Saint Josephs,0.0,0.0
845,02262019,saint josephs, delaware,6-14,1,6,3,9,31,19,1,24,20,6,12,23,3,14,13,0,1,0.8,14,11,25,49,27,1,41,16,10,11,23,4,13,0.889,2019,0.0,1.0,Delaware,0.0,626.9236469920132
846,03022019,saint josephs,monmouth,8-6,1,8,4,12,34,19,1,35,29,11,9,17,1,6,10,1,0,0.682,6,2,8,29,16,0,37,26,17,8,17,3,11,0.769,2019,1.0,0.0,Saint Josephs,0.0,0.0
847,03082019,saint josephs,drexel,7-10,1,7,4,11,31,13,1,27,21,7,13,24,5,10,10,0,1,0.85,10,7,17,35,20,3,30,16,5,11,24,5,6,0.636,2019,0.0,1.0,Villanova Pa,0.0,634.0693845980143
848,03102019,saint josephs,penn,6-13,1,6,3,9,33,20,1,23,19,6,5,21,2,13,10,0,1,0.864,13,12,25,44,23,1,41,19,10,16,21,4,14,0.815,2019,0.0,1.0,Philadelphia Pa,0.0,634.4255664823089
849,03162019,saint josephs,njit,15-11,1,15,9,24,41,31,1,38,21,12,20,29,0,11,11,1,0,0.8,11,6,17,36,22,0,27,15,9,9,29,2,16,0.760,2019,1.0,0.0,Saint Josephs,0.0,0.0
850,03232019,saint josephs, bryant,11-6,1,11,7,18,30,21,4,33,19,9,11,20,3,6,13,1,0,0.833,6,3,9,41,19,0,31,13,8,9,20,7,10,0.786,2019,0.0,1.0,Bryant,0.0,813.2614184623486
851,03302019,saint josephs,robert morris,9-15,1,9,9,18,44,26,2,39,22,8,20,27,5,15,8,0,1,0.684,15,13,28,30,23,3,33,18,14,7,27,6,17,0.750,2019,1.0,0.0,Saint Josephs,0.0,0.0
852,04062019,saint josephs,hobart,12-11 ,1,12,9,21,38,20,1,36,20,8,17,26,5,11,20,1,0,0.7,11,8,19,51,31,2,38,13,7,9,26,5,8,1.000,2019,1.0,0.0,Saint Josephs,1.0,0.0
853,04132019,saint josephs, sacred heart,4-19,1,4,0,4,26,18,0,32,24,4,18,27,2,19,17,0,1,0.765,19,12,31,63,36,0,40,11,14,9,27,4,14,0.933,2019,0.0,1.0,Sacred Heart,0.0,726.1644457306238
854,04202019,saint josephs,wagner,14-6,1,14,8,22,48,29,0,36,16,13,16,24,2,6,9,1,0,1.0,6,2,8,26,15,0,20,18,8,8,24,2,15,0.783,2019,1.0,0.0,Saint Josephs,0.0,0.0
855,04272019,saint josephs, mount st marys,6-7,1,6,3,9,42,26,1,27,18,9,9,17,3,7,13,0,1,0.85,7,4,11,34,20,1,30,21,12,8,17,6,20,0.619,2019,0.0,1.0,Mount St Marys,0.0,
856,02162019,siena,hobart,12-22,1,12,8,20,34,24,2,20,11,11,5,38,3,22,11,0,1,0.895,22,16,38,51,33,2,51,18,4,33,38,3,12,0.833,2019,1.0,0.0,Siena,0.0,0.0
857,02232019,siena, umass lowell,16-15 ,1,16,10,26,49,30,2,27,11,9,10,33,3,15,13,1,0,0.944,15,10,25,51,28,2,39,20,5,23,33,6,14,0.588,2019,0.0,1.0,UMass Lowell,1.0,4001.3814830718175
858,03052019,siena, fairfield,15-21,1,15,10,25,40,24,2,33,16,8,16,39,6,21,9,0,1,0.625,21,15,36,46,30,2,39,17,11,23,39,3,9,0.857,2019,0.0,1.0,Fairfield,0.0,4140.937788009173
859,03092019,siena,st johns ,18-10,1,18,8,26,53,33,0,41,10,7,19,32,3,10,9,1,0,0.941,10,6,16,35,19,2,26,14,6,13,32,2,15,0.833,2019,1.0,0.0,Siena,0.0,0.0
860,03122019,siena,st bonaventure,17-10,1,17,11,28,50,33,0,35,14,4,21,30,4,10,7,1,0,0.909,10,5,15,29,17,1,19,20,6,9,30,1,16,0.762,2019,1.0,0.0,Siena,0.0,0.0
861,03162019,siena,manhattan,14-7,1,14,8,22,49,29,0,37,11,9,15,24,1,7,7,1,0,0.882,7,6,13,31,14,0,26,15,3,9,24,0,15,0.867,2019,1.0,0.0,Siena,0.0,0.0
862,03232019,siena, canisius,9-8,1,9,2,11,40,20,0,30,17,7,12,21,1,8,6,1,0,0.778,8,5,13,29,14,0,22,21,8,9,21,0,11,0.800,2019,0.0,1.0,Canisius,0.0,
863,03302019,siena,quinnipiac,10-13,1,10,8,18,45,23,1,25,13,0,9,27,5,13,11,0,1,0.857,13,11,24,48,24,1,33,10,7,18,27,3,13,0.733,2019,1.0,0.0,Siena,0.0,0.0
864,04062019,siena, marist,11-13,1,11,6,17,34,23,2,26,16,11,7,28,5,13,10,0,1,0.9,13,7,20,41,23,2,31,16,8,21,28,4,12,0.867,2019,0.0,1.0,Marist,0.0,4390.812208501407
865,04092019,siena, princeton,10-19,1,10,6,16,34,18,1,37,18,7,11,30,7,19,10,0,1,0.938,19,10,29,44,29,2,40,15,10,19,30,4,8,0.895,2019,0.0,1.0,Princeton,0.0,4233.515281918968
866,04132019,siena,njit,20-18,1,20,13,33,65,36,3,59,13,11,24,41,1,18,6,1,0,0.857,18,12,30,32,24,1,35,18,3,17,41,3,16,0.739,2019,1.0,0.0,Siena,0.0,0.0
867,04202019,siena,detroit mercy,10-13,1,10,8,18,56,31,1,35,13,14,7,25,3,13,14,0,1,0.885,13,8,21,44,27,2,42,23,5,18,25,3,21,0.773,2019,1.0,0.0,Siena,0.0,0.0
868,04272019,siena, monmouth,6-12,1,6,1,7,41,20,1,30,21,11,15,22,3,12,8,0,1,0.75,12,7,19,32,20,3,30,20,13,7,22,5,14,0.765,2019,0.0,1.0,Monmouth,0.0,4207.235634611396
869,02022019,st bonaventure, high point,0-13,1,0,0,0,17,6,0,27,33,7,5,16,5,13,23,0,1,0.643,13,5,18,62,36,0,58,16,24,11,16,5,6,0.905,2019,0.0,1.0,High Point,0.0,428.87713705877246
870,02092019,st bonaventure, saint josephs,7-15,1,7,5,12,25,17,1,24,23,8,4,25,6,15,13,0,1,0.679,15,9,24,52,28,1,37,18,8,21,25,4,10,0.895,2019,0.0,1.0,Saint Josephs,0.0,456.992493023654
871,02232019,st bonaventure, manhattan,12-15,1,12,5,17,32,21,0,29,16,7,10,30,4,15,13,0,1,0.762,15,10,25,45,28,1,42,15,9,20,30,2,9,0.867,2019,0.0,1.0,Manhattan,0.0,250.37364894765085
872,03092019,st bonaventure,detroit mercy,8-16,1,8,4,12,32,19,3,25,22,9,3,25,5,16,15,0,1,0.871,16,6,22,56,31,3,50,20,12,22,25,9,11,0.920,2019,1.0,0.0,St Bonaventure,0.0,0.0
873,03122019,st bonaventure, siena,10-17,1,10,5,15,29,17,1,19,20,6,9,30,1,17,16,0,1,0.762,17,11,28,50,33,0,35,14,4,21,30,4,7,0.909,2019,0.0,1.0,Siena,0.0,4329.927227109358
874,03192019,st bonaventure, cornell,3-18,1,3,2,5,19,14,2,16,15,9,5,25,1,18,15,0,1,0.765,18,14,32,45,33,0,45,17,9,20,25,4,11,0.917,2019,0.0,1.0,Cornell,0.0,105.84557326376321
875,03232019,st bonaventure, quinnipiac,7-12,1,7,5,12,28,15,0,14,14,8,5,23,7,12,21,0,1,0.909,12,4,16,64,33,0,23,13,7,18,23,2,8,1.000,2019,0.0,1.0,Quinnipiac,0.0,292.30453605021523
876,03272019,st bonaventure, hobart,8-18,1,8,4,12,25,14,0,21,20,7,7,30,1,18,20,0,1,0.652,18,13,31,70,38,1,46,13,7,23,30,1,6,0.833,2019,0.0,1.0,Hobart,0.0,330.4997340225477
877,04022019,st bonaventure,monmouth,5-7,1,5,1,6,29,18,1,19,17,11,4,15,3,7,14,0,1,0.76,7,4,11,37,21,2,26,20,12,11,15,3,13,0.667,2019,1.0,0.0,St Bonaventure,0.0,0.0
878,04062019,st bonaventure, cleveland st,5-18,1,5,4,9,19,7,0,18,23,5,6,27,2,18,14,0,1,0.625,18,14,32,54,32,1,42,19,11,21,27,4,2,0.947,2019,0.0,1.0,Cleveland St,0.0,904.9473960505165
879,04092019,st bonaventure,canisius,8-16,1,8,2,10,34,17,1,19,15,5,10,27,7,16,10,0,1,0.688,16,10,26,37,26,3,35,17,6,17,27,4,9,0.905,2019,1.0,0.0,St Bonaventure,0.0,0.0
880,04132019,st bonaventure, lehigh,3-17,1,3,1,4,19,11,2,22,21,5,3,23,3,17,18,0,1,0.905,17,13,30,56,35,1,52,12,15,20,23,9,8,0.833,2019,0.0,1.0,Lehigh,0.0,190.61243847098098
881,04162019,st bonaventure, marist,5-11,1,5,3,8,23,14,1,22,19,5,5,20,5,11,19,0,1,0.923,11,4,15,53,30,3,37,14,11,15,20,2,9,1.000,2019,0.0,1.0,Marist,0.0,229.93272191332127
882,02092019,st johns ,rutgers,15-19,1,15,8,23,41,30,1,27,13,5,22,38,2,19,8,0,1,0.786,19,8,27,45,27,1,35,11,6,16,38,4,15,0.895,2019,1.0,0.0,St Johns ,0.0,0.0
883,02162019,st johns , hartford,18-10,1,18,11,29,54,33,2,34,12,4,19,30,2,10,11,1,0,0.944,10,8,18,35,21,2,32,11,7,11,30,6,15,0.842,2019,0.0,1.0,Hartford,0.0,
884,02232019,st johns , high point,10-9,1,10,6,16,37,21,0,44,19,16,5,23,3,9,12,1,0,0.826,9,3,12,36,21,1,49,28,8,18,23,4,11,0.905,2019,0.0,1.0,High Point,0.0,1002.2188471069494
885,03022019,st johns ,michigan,11-16,1,11,5,16,38,23,1,25,10,4,15,31,5,16,8,0,1,0.917,16,8,24,35,24,3,33,17,4,16,31,2,12,0.826,2019,1.0,0.0,St Johns ,0.0,0.0
886,03092019,st johns , siena,10-18,1,10,6,16,35,19,2,26,14,6,13,32,2,18,15,0,1,0.833,18,8,26,53,33,0,41,10,7,19,32,3,9,0.941,2019,0.0,1.0,Siena,0.0,4806.453662319511
887,03122019,st johns , hofstra,7-9,1,7,4,11,34,22,3,28,15,7,5,19,2,9,12,0,1,0.762,9,3,12,34,21,2,37,22,6,14,19,4,15,0.889,2019,0.0,1.0,Hofstra,0.0,1099.5871542015805
888,03192019,st johns ,dartmouth,15-8,1,15,13,28,31,19,4,33,17,8,18,26,3,8,19,1,0,0.85,8,2,10,38,27,0,26,15,10,8,26,5,4,0.875,2019,1.0,0.0,St Johns ,0.0,0.0
889,03232019,st johns ,umass lowell,15-13,1,15,5,20,49,29,1,33,18,11,16,30,0,13,4,1,0,0.957,13,6,19,27,17,0,26,21,5,14,30,3,14,0.833,2019,1.0,0.0,St Johns ,0.0,0.0
890,03302019,st johns ,providence,7-8 ,1,7,3,10,43,24,2,42,16,6,11,19,3,8,13,0,1,0.917,8,3,11,41,21,2,21,15,5,8,19,5,17,0.885,2019,1.0,0.0,St Johns ,1.0,0.0
891,04022019,st johns ,stony brook,11-12,1,11,6,17,48,29,0,26,6,6,13,26,6,12,14,0,1,0.923,12,6,18,38,26,1,33,10,5,13,26,4,18,0.938,2019,1.0,0.0,St Johns ,0.0,0.0
892,04062019,st johns , marquette,8-12,1,8,3,11,38,23,1,29,15,9,7,22,3,12,13,0,1,0.722,12,8,20,43,25,2,33,18,6,15,22,5,15,0.867,2019,0.0,1.0,Marquette,0.0,365.07403932023317
893,04132019,st johns ,denver,12-15,1,12,7,19,34,23,2,18,11,4,8,31,4,15,13,0,1,0.895,15,9,24,53,28,1,30,14,9,23,31,3,11,0.895,2019,1.0,0.0,St Johns ,0.0,0.0
894,04202019,st johns , villanova,5-16,1,5,3,8,36,24,2,23,11,1,7,24,3,16,13,0,1,0.875,16,11,27,55,29,3,34,12,6,17,24,6,19,1.000,2019,0.0,1.0,Villanova,0.0,1037.9090220883709
895,04272019,st johns , georgetown,10-14,1,10,7,17,36,24,1,31,17,7,12,27,5,14,15,0,1,0.8,14,6,20,45,29,1,54,16,9,15,27,4,14,0.812,2019,0.0,1.0,Georgetown,0.0,997.4765899865702
896,02162019,stony brook,penn st,4-17,1,4,1,5,35,18,0,22,15,9,9,25,1,17,9,0,1,0.75,17,11,28,45,26,0,28,14,7,16,25,2,14,0.944,2019,1.0,0.0,Stony Brook,0.0,0.0
897,02232019,stony brook, brown,13-11,1,13,9,22,29,20,3,22,27,4,12,26,10,11,12,1,0,0.632,11,7,18,38,23,3,23,21,5,14,26,6,7,0.692,2019,0.0,1.0,Brown,0.0,108.9100501407261
898,02262019,stony brook, hofstra,11-10,1,11,7,18,33,19,1,42,21,9,13,25,2,10,9,1,0,0.81,10,4,14,29,19,1,34,17,6,12,25,2,8,0.857,2019,0.0,1.0,Hofstra,0.0,28.399640585676348
899,03022019,stony brook,marist,5-10,1,5,3,8,28,17,0,21,13,7,4,19,5,10,11,0,1,0.889,10,2,12,33,21,0,34,18,7,15,19,2,12,0.889,2019,1.0,0.0,Stony Brook,0.0,0.0
900,03052019,stony brook,sacred heart,11-12 ,1,11,10,21,34,17,1,30,18,10,15,27,4,12,9,0,1,0.889,12,4,16,42,21,1,24,16,6,12,27,2,6,0.857,2019,1.0,0.0,Stony Brook,1.0,0.0
901,03092019,stony brook,bryant,9-8,1,9,6,15,38,24,1,23,12,8,4,20,5,8,16,1,0,0.9,8,4,12,38,24,0,30,11,7,16,20,3,15,0.824,2019,1.0,0.0,Stony Brook,0.0,0.0
902,03162019,stony brook, hartford,11-12,1,11,7,18,40,25,1,22,9,5,13,26,4,12,15,0,1,0.905,12,9,21,35,27,1,34,12,7,13,26,3,14,0.947,2019,0.0,1.0,Hartford,0.0,64.99462235250729
903,03232019,stony brook,umbc,14-7,1,14,6,20,36,21,2,17,16,6,14,25,3,7,10,1,0,0.941,7,4,11,30,17,0,10,16,5,11,25,2,7,0.941,2019,1.0,0.0,Stony Brook,0.0,0.0
904,03292019,stony brook,binghamton,13-6,1,13,3,16,38,26,1,31,12,6,11,21,5,6,13,1,0,1.0,6,2,8,28,19,1,19,14,3,10,21,4,13,0.895,2019,1.0,0.0,Stony Brook,0.0,0.0
905,04022019,stony brook, st johns ,12-11,1,12,6,18,38,26,1,33,10,5,13,26,4,11,18,1,0,0.938,11,6,17,48,29,0,26,6,6,13,26,6,14,0.923,2019,0.0,1.0,St Johns ,0.0,1116.978608682694
906,04062019,stony brook,princeton,4-14,1,4,2,6,45,18,0,32,17,8,14,22,2,14,10,0,1,1.0,14,10,24,29,24,1,23,13,11,8,22,4,14,0.917,2019,1.0,0.0,Stony Brook,0.0,0.0
907,04132019,stony brook, umass lowell,15-12,1,15,9,24,44,33,3,26,6,6,15,31,2,12,11,1,0,0.846,12,10,22,47,23,3,27,14,2,16,31,4,18,0.875,2019,0.0,1.0,UMass Lowell,0.0,152.11134353096958
908,04202019,stony brook, vermont,10-9,1,10,8,18,34,25,1,25,11,7,11,23,1,9,10,1,0,0.941,9,4,13,39,19,1,24,14,4,12,23,1,15,0.920,2019,0.0,1.0,Vermont,0.0,246.02669415656712
909,04262019,stony brook,ualbany,12-10,1,12,6,18,31,22,1,32,23,5,19,26,2,10,9,1,0,0.864,10,6,16,37,19,2,35,13,12,7,26,2,10,0.950,2019,1.0,0.0,Stony Brook,0.0,0.0
910,05022019,stony brook,umbc,8-14,1,8,6,14,37,16,0,26,18,6,13,23,2,14,4,0,1,1.0,14,10,24,30,18,1,27,18,8,10,23,3,8,0.773,2019,1.0,0.0,Stony Brook,0.0,0.0
911,02082019,syracuse,colgate,9-12,1,9,4,13,36,20,3,25,17,11,13,25,4,12,14,0,1,0.75,12,5,17,41,26,1,31,16,9,12,25,5,11,0.818,2019,1.0,0.0,Syracuse,0.0,0.0
912,02162019,syracuse,ualbany,13-5,1,13,8,21,48,29,3,44,10,12,10,21,3,5,14,1,0,0.897,5,3,8,34,19,1,24,17,4,11,21,7,16,0.875,2019,1.0,0.0,Syracuse,0.0,0.0
913,02242019,syracuse,army west point,10-8,1,10,1,11,37,28,0,41,13,12,17,21,2,8,16,1,0,0.889,8,5,13,38,24,0,26,16,4,4,21,3,18,0.800,2019,1.0,0.0,Syracuse,0.0,0.0
914,03022019,syracuse,virginia,14-15 ,1,14,6,20,42,24,1,26,9,7,14,30,11,15,14,0,1,0.882,15,6,21,46,29,2,30,12,4,16,30,3,10,0.667,2019,1.0,0.0,Syracuse,1.0,0.0
915,03092019,syracuse,johns hopkins,14-10,1,14,8,22,48,32,2,36,15,5,17,28,2,10,13,1,0,0.818,10,5,15,45,23,2,33,13,8,11,28,3,18,0.941,2019,1.0,0.0,Syracuse,0.0,0.0
916,03162019,syracuse,rutgers,18-14,1,18,10,28,57,37,1,50,9,9,27,36,2,14,11,1,0,0.909,14,11,25,37,25,0,34,14,6,9,36,3,19,0.875,2019,1.0,0.0,Syracuse,0.0,0.0
917,03242019,syracuse,duke,9-8 ,1,9,6,15,44,21,4,32,16,10,11,18,4,8,12,1,0,0.818,8,3,11,31,20,1,21,15,11,7,18,4,12,0.833,2019,1.0,0.0,Syracuse,1.0,0.0
918,03302019,syracuse, notre dame,10-13,1,10,6,16,45,17,2,38,23,9,16,26,6,13,11,0,1,0.87,13,6,19,33,24,4,31,16,10,10,26,3,7,1.000,2019,0.0,1.0,Notre Dame,0.0,8745.720230062947
919,04022019,syracuse, hobart,17-5,1,17,10,27,47,29,1,32,16,8,13,26,2,5,19,1,0,0.88,5,4,9,41,24,1,33,15,6,13,26,3,12,0.737,2019,0.0,1.0,Hobart,0.0,466.92287900511894
920,04092019,syracuse,cornell,13-8,1,13,4,17,49,30,1,40,11,7,17,25,1,8,10,1,0,0.92,8,7,15,31,18,0,24,12,8,8,25,4,17,0.941,2019,1.0,0.0,Syracuse,0.0,0.0
921,04132019,syracuse, north carolina,12-9,1,12,5,17,40,23,0,40,17,9,15,24,3,9,12,1,0,0.87,9,4,13,34,21,1,32,18,6,9,24,2,11,0.714,2019,0.0,1.0,North Carolina,0.0,506.0191511944038
922,04202019,syracuse, navy,18-9,1,18,15,33,39,28,3,35,13,6,14,31,5,9,16,1,0,0.714,9,6,15,42,25,0,28,12,4,17,31,3,10,0.733,2019,0.0,1.0,Navy,0.0,221.295490864819
923,04252019,syracuse, north carolina,10-11,1,10,8,18,32,21,2,31,15,10,10,24,3,11,12,0,1,0.792,11,5,16,38,23,1,32,16,8,14,24,6,11,0.923,2019,0.0,1.0,North Carolina,0.0,506.0191511944038
924,05112019,syracuse, loyola maryland,13-15,1,13,6,19,49,30,1,44,14,9,13,31,4,15,13,0,1,0.905,15,10,25,45,28,2,44,15,8,18,31,2,17,0.842,2019,0.0,1.0,Loyola Maryland,0.0,
925,02092019,towson,johns hopkins,17-8,1,17,7,24,50,32,0,43,16,11,21,28,3,8,10,1,0,0.8,8,6,14,34,18,1,18,19,6,7,28,4,15,0.800,2019,1.0,0.0,Towson,0.0,0.0
926,02152019,towson, mount st marys,12-7,1,12,10,22,39,22,4,39,19,9,13,21,8,7,18,1,0,0.821,7,4,11,36,25,3,33,22,11,8,21,6,10,0.840,2019,0.0,1.0,Mount St Marys,0.0,
927,02232019,towson, georgetown,14-8,1,14,9,23,45,25,1,39,19,6,21,25,6,8,14,1,0,0.88,8,4,12,38,22,1,20,13,9,4,25,3,11,0.818,2019,0.0,1.0,Georgetown,0.0,41.078055217772416
928,02272019,towson,loyola maryland,12-10,1,12,5,17,49,25,0,31,17,6,20,26,5,10,14,1,0,0.75,10,7,17,34,24,2,31,16,6,6,26,1,13,0.895,2019,1.0,0.0,Towson,0.0,0.0
929,03082019,towson,jacksonville,15-13,1,15,6,21,36,21,1,43,20,12,23,32,6,13,6,1,0,0.833,13,6,19,30,19,3,36,18,10,9,32,4,6,0.833,2019,0.0,1.0,Matthews NC,0.0,2295.730699923429
930,03102019,towson,cornell,11-18,1,11,7,18,44,21,3,46,23,6,26,32,3,18,8,0,1,0.562,18,10,28,32,26,0,33,14,14,6,32,12,10,0.923,2019,0.0,1.0,Matthews NC,0.0,2295.730699923429
931,03162019,towson, duke,10-12,1,10,5,15,36,17,3,26,25,2,19,24,2,12,15,0,1,0.571,12,9,21,39,27,0,31,10,13,5,24,5,7,0.750,2019,0.0,1.0,Duke,0.0,266.06067330453425
932,03232019,towson,denver,6-7,1,6,2,8,24,15,0,26,20,9,12,17,0,7,11,0,1,0.682,7,1,8,42,18,0,29,17,13,5,17,1,9,0.920,2019,1.0,0.0,Towson,0.0,0.0
933,03302019,towson,hofstra,10-9,1,10,4,14,35,20,1,26,17,7,12,21,2,9,6,1,0,0.84,9,2,11,33,15,0,22,17,8,9,21,1,10,0.700,2019,1.0,0.0,Towson,0.0,0.0
934,04062019,towson, fairfield,14-7,1,14,9,23,52,24,2,46,15,6,22,25,4,7,15,1,0,0.882,7,6,13,30,22,1,20,13,12,3,25,2,10,0.810,2019,0.0,1.0,Fairfield,0.0,215.64439765685134
935,04132019,towson,massachusetts,10-14,1,10,4,14,52,27,1,29,8,5,18,28,6,14,9,0,1,0.944,14,7,21,34,23,2,24,16,3,10,28,4,17,0.857,2019,1.0,0.0,Towson,0.0,0.0
936,04202019,towson, delaware,14-12,1,14,7,21,35,22,4,36,17,6,19,28,6,12,10,1,0,0.917,12,4,16,39,22,0,26,9,8,9,28,4,8,1.000,2019,0.0,1.0,Delaware,0.0,59.32449002353726
937,04272019,towson, drexel,11-9,1,11,9,20,31,19,1,18,17,7,7,24,10,9,17,1,0,0.76,9,7,16,54,26,3,29,18,8,17,24,3,8,0.944,2019,0.0,1.0,Drexel,0.0,85.71693032209902
938,05022019,towson,delaware,18-11,1,18,8,26,57,34,4,44,16,6,28,32,9,11,9,1,0,1.0,11,7,18,33,20,3,17,10,5,4,32,7,16,1.000,2019,0.0,1.0,Amherst MA,0.0,296.76839072597267
939,05042019,towson,drexel,16-14,1,16,7,23,48,27,1,22,13,10,10,33,5,14,17,1,0,0.882,14,6,20,47,31,2,35,19,7,23,33,5,11,0.800,2019,0.0,1.0,Amherst MA,0.0,296.76839072597267
940,05122019,towson,maryland,13-14 ,1,13,5,18,47,28,0,34,10,4,22,31,3,14,7,0,1,1.0,14,10,24,34,21,2,24,11,2,9,31,1,15,0.913,2019,1.0,0.0,Towson,1.0,0.0
941,02162019,ualbany, syracuse,5-13,1,5,3,8,34,19,1,24,17,4,11,21,7,13,16,0,1,0.875,13,8,21,48,29,3,44,10,12,10,21,3,14,0.897,2019,0.0,1.0,Syracuse,0.0,118.72853512309179
942,02232019,ualbany, drexel,13-12,1,13,6,19,44,27,1,29,17,12,8,27,5,12,14,1,0,0.821,12,4,16,42,26,3,38,20,9,19,27,4,14,0.917,2019,0.0,1.0,Drexel,0.0,201.20523535579883
943,03022019,ualbany, cornell,16-17,1,16,12,28,44,23,3,42,20,6,25,37,0,17,10,0,1,0.909,17,12,29,37,27,0,29,13,6,12,37,6,7,0.714,2019,0.0,1.0,Cornell,0.0,136.4105359279537
944,03052019,ualbany,massachusetts,8-14,1,8,5,13,42,26,0,27,14,6,7,26,4,14,14,0,1,0.84,14,11,25,49,28,3,33,12,10,19,26,5,18,0.913,2019,1.0,0.0,UAlbany,0.0,0.0
945,03092019,ualbany,maryland,9-14,1,9,5,14,32,18,0,21,10,5,10,27,5,14,9,0,1,0.833,14,11,25,38,23,2,32,17,3,17,27,1,9,0.810,2019,1.0,0.0,UAlbany,0.0,0.0
946,03162019,ualbany,umass lowell,17-11,1,17,13,30,42,28,2,31,12,10,10,32,2,11,14,1,0,1.0,11,7,18,42,25,2,37,19,7,22,32,4,11,0.944,2019,1.0,0.0,UAlbany,0.0,0.0
947,03232019,ualbany, binghamton,12-7,1,12,8,20,34,25,1,20,17,1,14,22,1,7,17,1,0,0.941,7,5,12,38,24,0,22,12,4,8,22,3,13,0.933,2019,0.0,1.0,Binghamton,0.0,
948,03272019,ualbany, harvard,12-13,1,12,8,20,41,25,0,36,18,6,17,29,3,13,16,0,1,0.905,13,7,20,50,29,0,36,10,12,12,29,3,13,0.941,2019,0.0,1.0,Harvard,0.0,139.72392133705065
949,03302019,ualbany,hartford,14-10,1,14,8,22,45,26,1,33,16,8,19,27,5,10,10,1,0,0.864,10,3,13,34,20,1,24,11,7,8,27,6,12,0.870,2019,1.0,0.0,UAlbany,0.0,0.0
950,04062019,ualbany, vermont,9-10,1,9,6,15,32,19,2,22,12,8,6,23,5,10,14,0,1,0.769,10,7,17,48,24,0,39,15,9,17,23,7,10,0.933,2019,0.0,1.0,Vermont,0.0,127.47933609081078
951,04132019,ualbany,umbc,9-7,1,9,7,16,45,21,2,24,14,2,13,19,2,7,10,1,0,0.714,7,1,8,32,17,0,24,12,6,6,19,5,12,0.900,2019,1.0,0.0,UAlbany,0.0,0.0
952,04192019,ualbany,yale,5-10,1,5,1,6,45,16,2,24,16,12,1,17,3,10,8,0,1,0.909,10,6,16,44,18,2,32,20,8,16,17,2,11,0.739,2019,1.0,0.0,UAlbany,0.0,0.0
953,04262019,ualbany, stony brook,10-12,1,10,6,16,37,19,2,35,13,12,7,26,2,12,10,0,1,0.95,12,6,18,31,22,1,32,23,5,19,26,2,9,0.864,2019,0.0,1.0,Stony Brook,0.0,127.77885166303294
